Experiment_ID,Selected_Model,Target,Plot_ID,Observed,N_OOF_Predictions,Mean_OOF_Prediction,SD_OOF_Prediction,Min_OOF_Prediction,Max_OOF_Prediction,Mean_Error,Mean_Absolute_Error,RMSE,Habitat,Zone,Absolute_Bias,Prediction_Range,MAE_Percentile,Prediction_SD_Percentile,Uncertainty_Class
CD01_CWM_WD,RIDGE,CWM_WD,TuP4,0.3975,20,0.4925620748999456,0.005036711124986665,0.48627716908695434,0.5031773416409129,0.09506207489994559,0.09506207489994559,0.0951887499670607,Upland,Transition,0.09506207489994559,0.016900172553958537,0.7888888888888889,0.3111111111111111,MODERATE
CD01_CWM_WD,RIDGE,CWM_WD,TuP5,0.4609999999999999,20,0.41691535003687086,0.007016772496278105,0.4022653816449413,0.42842734242363234,-0.04408464996312898,0.04408464996312898,0.04461199058350689,Upland,Transition,0.04408464996312898,0.02616196077869104,0.5,0.6555555555555556,LOW
CD01_CWM_WD,RIDGE,CWM_WD,TuP6,0.465,20,0.4901292720700754,0.00686130110658283,0.4808889147647541,0.5065662597586471,0.02512927207007538,0.02512927207007538,0.026003920762133273,Upland,Transition,0.02512927207007538,0.025677344993893014,0.3,0.6222222222222222,LOW
CD01_CWM_WD,RIDGE,CWM_WD,TuP7,0.462,20,0.4849701791457802,0.011338538305354808,0.4674111539164036,0.5140618515522364,0.022970179145780173,0.022970179145780173,0.025490458182349976,Upland,Transition,0.022970179145780173,0.046650697635832794,0.26666666666666666,0.9444444444444444,HIGH
CD01_CWM_WD,RIDGE,CWM_WD,TuP8,0.4366666666666667,20,0.4720604642954648,0.005286446202826821,0.46467064876127034,0.48216640725263604,0.035393797628798095,0.035393797628798095,0.03576688550001141,Upland,Transition,0.035393797628798095,0.0174957584913657,0.4,0.3333333333333333,LOW
CD01_CWM_WD,RIDGE,CWM_WD,TuP9,0.38625,20,0.4621097956815131,0.006743531543947719,0.45203126142238836,0.48192381433413484,0.07585979568151312,0.07585979568151312,0.076144008678562,Upland,Transition,0.07585979568151312,0.029892552911746473,0.6666666666666666,0.6111111111111112,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP1,1.6922096019465238,20,1.7098713769346083,0.03118766691469324,1.632264052453862,1.7552425976862265,0.017661774988084446,0.03163168646359656,0.03515644087407717,Major River,Buffer,0.017661774988084446,0.1229785452323644,0.12222222222222222,0.45555555555555555,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP10,1.6260271514830502,20,1.7173657205586952,0.02273743419523994,1.6536058796156479,1.7496683690907757,0.0913385690756451,0.0913385690756451,0.093988699155165,Major River,Buffer,0.0913385690756451,0.09606248947512785,0.34444444444444444,0.24444444444444444,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP2,1.585489648486885,20,1.5679795184044893,0.013069153712987237,1.5500554208274193,1.5993112810724315,-0.017510130082395735,0.019068990855537205,0.021653343744960574,Major River,Buffer,0.017510130082395735,0.04925586024501216,0.07777777777777778,0.03333333333333333,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP3,1.6852035581350082,20,1.6732602985010865,0.026993808071791865,1.6052753644979953,1.7241962198522829,-0.011943259633921965,0.02239675789068226,0.02889418351829946,Major River,Buffer,0.011943259633921965,0.11892085535428754,0.08888888888888889,0.34444444444444444,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP4,1.7597126021974243,20,1.626743126728653,0.023386605997926274,1.5714084309834946,1.6628541047253915,-0.1329694754687715,0.1329694754687715,0.13490911043935228,Major River,Buffer,0.1329694754687715,0.09144567374189694,0.5222222222222223,0.26666666666666666,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP5,1.9907648308977288,20,1.962999320813962,0.12787731202822372,1.6137148371782595,2.0701837514373356,-0.02776551008376672,0.08441760152609454,0.1276945579701706,Major River,Buffer,0.02776551008376672,0.4564689142590761,0.32222222222222224,0.9888888888888889,HIGH
CD02_FDis,RANDOM_FOREST,FDis,BmP6,1.7885764164145614,20,1.6003843846032915,0.029354027369904,1.571533234921724,1.6900565309204254,-0.18819203181127006,0.18819203181127006,0.1903544504705511,Major River,Buffer,0.18819203181127006,0.11852329599870148,0.6333333333333333,0.4111111111111111,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP7,1.8275097408946472,20,1.5528774106464143,0.0212424601774117,1.5218354072711129,1.5922607280072927,-0.274632330248233,0.274632330248233,0.27541168607421873,Major River,Buffer,0.274632330248233,0.0704253207361798,0.8444444444444444,0.2,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,BmP8,1.5753154471664896,20,1.6135612023540844,0.02083247189749852,1.5829749066822554,1.6493227383662243,0.03824575518759484,0.03824575518759484,0.04330161753285323,Major River,Buffer,0.03824575518759484,0.06634783168396896,0.14444444444444443,0.17777777777777778,LOW
CD02_FDis,RANDOM_FOREST,FDis,BmP9,1.6469926742285126,20,1.7679286399443623,0.015059390921326927,1.7447728609349182,1.8108939241997999,0.1209359657158495,0.1209359657158495,0.12182345338973283,Major River,Buffer,0.1209359657158495,0.06612106326488165,0.4444444444444444,0.08888888888888889,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP1,1.4615722971983691,20,1.3944818909454653,0.06495145659747896,1.3019408943759068,1.5320552446072466,-0.06709040625290377,0.08363775472217919,0.0922435891518058,Stream,Buffer,0.06709040625290377,0.23011435023133986,0.3,0.9,HIGH
CD02_FDis,RANDOM_FOREST,FDis,BsP10,1.7638322969338716,20,1.813246797572133,0.03891037180963275,1.744071317473177,1.872494486226988,0.04941450063826138,0.0552640244007685,0.06229052139751602,Stream,Buffer,0.04941450063826138,0.1284231687538111,0.2222222222222222,0.5666666666666667,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP2,1.2376536979554675,20,1.472941614767699,0.04107763435818149,1.3939866225647948,1.5657134261402361,0.23528791681223143,0.23528791681223143,0.23867008032026296,Stream,Buffer,0.23528791681223143,0.17172680357544134,0.7444444444444445,0.6111111111111112,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP3,1.670383487840285,20,1.5595101236906346,0.0428376986821462,1.4900284616769337,1.64045934844671,-0.11087336414965032,0.11087336414965032,0.11847454530330218,Stream,Buffer,0.11087336414965032,0.15043088676977634,0.4111111111111111,0.6777777777777778,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP4,1.3718923212641478,20,1.5681027161417587,0.020240711422567205,1.5290149566640603,1.6171855573261191,0.19621039487761094,0.19621039487761094,0.19719969862293166,Stream,Buffer,0.19621039487761094,0.08817060066205884,0.6666666666666666,0.14444444444444443,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP5,1.8642543387857864,20,1.7076790043111552,0.031197384699672207,1.6417533734499563,1.7628221085923275,-0.1565753344746313,0.1565753344746313,0.15950062174592622,Stream,Buffer,0.1565753344746313,0.12106873514237115,0.5666666666666667,0.4666666666666667,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP6,1.3482727092943954,20,1.5877665870629274,0.042369754131423555,1.5079962914663856,1.691656924707977,0.23949387776853198,0.23949387776853198,0.24302829825044647,Stream,Buffer,0.23949387776853198,0.18366063324159132,0.7555555555555555,0.6555555555555556,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,BsP7,1.7537725052501962,20,1.5847475253452126,0.022403150004054715,1.5474167016401976,1.6300889910692091,-0.16902497990498372,0.16902497990498372,0.170429603958582,Stream,Buffer,0.16902497990498372,0.0826722894290115,0.6,0.2222222222222222,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP8,1.8390226503426368,20,1.7105848451723844,0.020221722093508962,1.6835616783030256,1.7581146095727358,-0.12843780517025244,0.12843780517025244,0.12994130189880918,Stream,Buffer,0.12843780517025244,0.07455293126971019,0.4888888888888889,0.13333333333333333,LOW
CD02_FDis,RANDOM_FOREST,FDis,BsP9,1.5589992381964568,20,1.6801892658873705,0.033626042029927736,1.5676388509845824,1.7168070718312782,0.12119002769091383,0.12119002769091383,0.12554360987000893,Stream,Buffer,0.12119002769091383,0.1491682208466958,0.4666666666666667,0.4888888888888889,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP1,1.7323527466091853,20,1.7736206142367572,0.05023963667110122,1.6456598364358805,1.8340345614290336,0.04126786762757177,0.05915657702570891,0.06403793357634856,Upland,Buffer,0.04126786762757177,0.1883747249931531,0.24444444444444444,0.7111111111111111,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP10,1.5469708070808017,20,1.6206489628010392,0.028423069182291903,1.572491051649308,1.6726595429471625,0.07367815572023735,0.07367815572023735,0.07871434398500586,Upland,Buffer,0.07367815572023735,0.10016849129785443,0.2777777777777778,0.3888888888888889,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP2,1.3121914361187996,20,1.5846769281222772,0.015929099209125,1.5554360174072484,1.6199865971310663,0.27248549200347766,0.27248549200347766,0.27292744959771037,Upland,Buffer,0.27248549200347766,0.06455057972381795,0.8333333333333334,0.1,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,BuP3,1.4108311948002903,20,1.5943278728470944,0.04033787564252411,1.537802532217754,1.6884355611698298,0.1834966780468042,0.1834966780468042,0.18766144477488353,Upland,Buffer,0.1834966780468042,0.15063302895207586,0.6222222222222222,0.5888888888888889,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP4,1.6325721932941426,20,1.6358967711289876,0.020649834580958322,1.6010713839093296,1.675049000629157,0.003324577834844833,0.017495378053782762,0.020399698590661517,Upland,Buffer,0.003324577834844833,0.07397761671982739,0.044444444444444446,0.16666666666666666,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP5,1.52170317522943,20,1.4901454507188938,0.04122326969932349,1.4124189609511386,1.5477723477720264,-0.031557724510536456,0.04004323090240079,0.05109089980369217,Upland,Buffer,0.031557724510536456,0.13535338682088782,0.16666666666666666,0.6222222222222222,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP6,1.667081330417253,20,1.6256820437279416,0.012460122672089763,1.604250715767657,1.654095237533666,-0.041399286689311546,0.041399286689311546,0.04314386239706822,Upland,Buffer,0.041399286689311546,0.04984452176600884,0.17777777777777778,0.022222222222222223,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP7,1.752807867226157,20,1.749859762022658,0.026418943883281237,1.6872352949142548,1.8184893461217382,-0.002948105203498885,0.01854616553520112,0.025918215417027875,Upland,Buffer,0.002948105203498885,0.13125405120748335,0.06666666666666667,0.32222222222222224,LOW
CD02_FDis,RANDOM_FOREST,FDis,BuP8,1.4082109927912507,20,1.6800603158389744,0.030172195246882385,1.6111052818676947,1.725776221757831,0.2718493230477236,0.2718493230477236,0.2734353630005102,Upland,Buffer,0.2718493230477236,0.11467093989013621,0.8222222222222222,0.43333333333333335,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,BuP9,1.8201912166460104,20,1.820148454977629,0.030288723981116112,1.758829375407367,1.8577198626590945,-4.2761668381297024e-05,0.023755185700487923,0.02952182733071094,Upland,Buffer,4.2761668381297024e-05,0.09889048725172755,0.1111111111111111,0.4444444444444444,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP1,1.549648755865329,20,1.6688667173864289,0.02051270635588719,1.6240227927881241,1.7125944878102384,0.11921796152110006,0.11921796152110006,0.12088281480503013,Major River,Core,0.11921796152110006,0.08857169502211426,0.43333333333333335,0.15555555555555556,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP10,1.3742064055878451,20,1.6376150717213025,0.013924742902481935,1.609205702602019,1.6543476367180405,0.2634086661334576,0.2634086661334576,0.26375808790606314,Major River,Core,0.2634086661334576,0.04514193411602152,0.7888888888888889,0.05555555555555555,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,CmP2,1.3721195030879645,20,1.5340346413014418,0.024838398806811057,1.4903105658880635,1.5725759904061525,0.16191513821347747,0.16191513821347747,0.16371502904501894,Major River,Core,0.16191513821347747,0.08226542451808894,0.5888888888888889,0.3111111111111111,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP3,1.6260822291125805,20,1.6385330307767472,0.01795514594712686,1.6004349924936825,1.6772176854401424,0.012450801664166844,0.01587999838510353,0.02147767130682269,Major River,Core,0.012450801664166844,0.0767826929464599,0.011111111111111112,0.12222222222222222,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP4,1.4629370108766342,20,1.5466485193028414,0.01654894711110698,1.51387666371636,1.5671051694120952,0.08371150842620707,0.08371150842620707,0.08525133964315658,Major River,Core,0.08371150842620707,0.05322850569573512,0.3111111111111111,0.1111111111111111,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP5,1.2468049033003985,20,1.6691342770070932,0.05109578431507322,1.5682645951961531,1.7516132770960966,0.4223293737066946,0.4223293737066946,0.42525561737797507,Major River,Core,0.4223293737066946,0.18334868189994347,0.9222222222222223,0.7444444444444445,HIGH
CD02_FDis,RANDOM_FOREST,FDis,CmP6,1.4337041640080512,20,1.5271319593020118,0.024409528473773208,1.4890100774869728,1.5845085147930391,0.0934277952939607,0.0934277952939607,0.09640947442957343,Major River,Core,0.0934277952939607,0.09549843730606633,0.36666666666666664,0.28888888888888886,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP7,1.610010364672139,20,1.5989778775773764,0.021202140891519856,1.5546165581994411,1.6437028206872062,-0.011032487094762677,0.017748112296612793,0.02342584066710884,Major River,Core,0.011032487094762677,0.08908626248776508,0.05555555555555555,0.18888888888888888,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP8,1.5797608250239128,20,1.71049427971762,0.01408135906497552,1.6629637556896952,1.7321565213203693,0.13073345469370704,0.13073345469370704,0.1314519175045099,Major River,Core,0.13073345469370704,0.06919276563067411,0.5,0.06666666666666667,LOW
CD02_FDis,RANDOM_FOREST,FDis,CmP9,1.624104638859433,20,1.5314857094360677,0.02699353976191278,1.4766511190045173,1.5823008586701657,-0.09261892942336522,0.09261892942336522,0.09628335638605653,Major River,Core,0.09261892942336522,0.10564973966564839,0.35555555555555557,0.3333333333333333,LOW
CD02_FDis,RANDOM_FOREST,FDis,CsP1,1.8290436910347256,20,1.7911567778246273,0.02795577588979787,1.7316760154449697,1.8415305579456809,-0.03788691321009833,0.03943894497233874,0.04666762612250699,Stream,Core,0.03788691321009833,0.10985454250071114,0.15555555555555556,0.37777777777777777,LOW
CD02_FDis,RANDOM_FOREST,FDis,CsP10,1.580018149829522,20,1.7860191203370004,0.058481700582095404,1.600618898456419,1.8636363165529533,0.2060009705074784,0.2060009705074784,0.2137416751310987,Stream,Core,0.2060009705074784,0.26301741809653434,0.6888888888888889,0.8555555555555555,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,CsP2,1.585489648486885,20,1.5687944607087654,0.009970955425916268,1.55295017752011,1.5880772675692554,-0.01669518777811967,0.016953949686356707,0.019317822067898997,Stream,Core,0.01669518777811967,0.03512709004914538,0.022222222222222223,0.011111111111111112,LOW
CD02_FDis,RANDOM_FOREST,FDis,CsP3,1.748173020862429,20,1.6505700826862788,0.022923858878590626,1.6005191060861919,1.6929863986829325,-0.0976029381761502,0.0976029381761502,0.100127726835321,Stream,Core,0.0976029381761502,0.09246729259674069,0.37777777777777777,0.25555555555555554,LOW
CD02_FDis,RANDOM_FOREST,FDis,CsP4,1.703158438505631,20,1.6032667541947725,0.015046418362453049,1.5839815170793505,1.627243079079392,-0.09989168431085872,0.09989168431085872,0.10096248592780055,Stream,Core,0.09989168431085872,0.04326156200004139,0.3888888888888889,0.07777777777777778,LOW
CD02_FDis,RANDOM_FOREST,FDis,CsP5,1.9907648308977288,20,1.9575278777892648,0.14973747770510498,1.6137148371782595,2.130938230711762,-0.03323695310846401,0.10799868115436881,0.14968280352113497,Stream,Core,0.03323695310846401,0.5172233935335027,0.4,1.0,HIGH
CD02_FDis,RANDOM_FOREST,FDis,CsP6,1.748561221878778,20,1.710265239579573,0.05137357808154392,1.6011231177453897,1.8159804107089113,-0.03829598229920526,0.0506838789434735,0.06303859578794968,Stream,Core,0.03829598229920526,0.21485729296352152,0.2,0.7555555555555555,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,CsP7,1.4797042507397251,20,1.6178144648501782,0.024642260411334004,1.5872996359678715,1.6634536994603564,0.1381102141104532,0.1381102141104532,0.14018313090349432,Stream,Core,0.1381102141104532,0.07615406349248488,0.5333333333333333,0.3,LOW
CD02_FDis,RANDOM_FOREST,FDis,CsP8,1.6478177671947116,20,1.8272159737393079,0.059606781794321814,1.6443311553622457,1.9313268578976859,0.1793982065445961,0.17974686772784268,0.18857103840595368,Stream,Core,0.1793982065445961,0.28699570253544016,0.6111111111111112,0.8777777777777778,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,CsP9,1.6651187370902774,20,1.6194046029835423,0.0348227242793032,1.5581682059218271,1.7170248070652365,-0.04571413410673505,0.051439464119122646,0.056936570647074566,Stream,Core,0.04571413410673505,0.15885660114340938,0.2111111111111111,0.5222222222222223,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP1,1.5257145471226057,20,1.3948953574865963,0.052210715103246805,1.3171895027001335,1.488772339144376,-0.13081918963600947,0.13081918963600947,0.14036851929843455,Upland,Core,0.13081918963600947,0.17158283644424244,0.5111111111111111,0.7777777777777778,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,CuP10,1.7907681573185472,20,1.559689332831523,0.02788062822155483,1.5198607206765178,1.6222802188096388,-0.23107882448702433,0.23107882448702433,0.23267119736837244,Upland,Core,0.23107882448702433,0.10241949813312101,0.7333333333333333,0.36666666666666664,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP2,1.6637583632724262,20,1.6589850506819785,0.023679698718785655,1.6038230234060304,1.7080318204721843,-0.00477331259044741,0.017301686073986956,0.02356854339852079,Upland,Core,0.00477331259044741,0.10420879706615382,0.03333333333333333,0.2777777777777778,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP3,1.7126218268341509,20,1.518607955556931,0.04764096289015131,1.4022863434578716,1.609144554350319,-0.19401387127721986,0.19401387127721986,0.19949325934933085,Upland,Core,0.19401387127721986,0.20685821089244727,0.6444444444444445,0.6888888888888889,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP4,1.804689290327236,20,1.645473586535949,0.021861316786534333,1.5736422683542466,1.6732792056633212,-0.1592157037912868,0.1592157037912868,0.1606351818463624,Upland,Core,0.1592157037912868,0.09963693730907464,0.5777777777777777,0.2111111111111111,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP5,1.652878151064698,20,1.5365015436751528,0.032772419213133765,1.4766511190045173,1.6036354627564124,-0.11637660738954499,0.11637660738954499,0.12068075503379817,Upland,Core,0.11637660738954499,0.12698434375189516,0.4222222222222222,0.4777777777777778,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP6,1.595432956136453,20,1.6032953403540435,0.0521061642317845,1.483187226687526,1.6613049447337995,0.007862384217590456,0.04225443951474589,0.051391797195537214,Upland,Core,0.007862384217590456,0.17811771804627363,0.18888888888888888,0.7666666666666667,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,CuP7,1.785621373419769,20,1.5661633038421745,0.04139084165978115,1.5060280424260024,1.6484654629286983,-0.21945806957759467,0.21945806957759467,0.2231353535129837,Upland,Core,0.21945806957759467,0.14243742050269592,0.7222222222222222,0.6444444444444445,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP8,1.7460953380476807,20,1.5928860910659695,0.04071399272764107,1.4916445966643683,1.631225608875561,-0.15320924698171123,0.15320924698171123,0.15826503437063438,Upland,Core,0.15320924698171123,0.13958101221119268,0.5555555555555556,0.6,LOW
CD02_FDis,RANDOM_FOREST,FDis,CuP9,1.669960070235498,20,1.5488622654312896,0.03965651059817555,1.4783054327973235,1.6269686106287933,-0.12109780480420831,0.12109780480420831,0.12711681721778667,Upland,Core,0.12109780480420831,0.14866317783146976,0.45555555555555555,0.5777777777777777,LOW
CD02_FDis,RANDOM_FOREST,FDis,TmP1,1.4718575945763408,20,1.6680063946228891,0.034266604062070875,1.6068047753118446,1.7451208281691375,0.1961488000465482,0.1961488000465482,0.19897196261270117,Major River,Transition,0.1961488000465482,0.13831605285729287,0.6555555555555556,0.5,LOW
CD02_FDis,RANDOM_FOREST,FDis,TmP10,1.4665960823323403,20,1.7335310073579595,0.0412976263477179,1.6498260924481067,1.8384178314064141,0.2669349250256194,0.2669349250256194,0.26995272445984125,Major River,Transition,0.2669349250256194,0.1885917389583074,0.8111111111111111,0.6333333333333333,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TmP2,2.1676288473661294,20,1.711500621251058,0.03591768324410998,1.6257744496817288,1.7542014794145,-0.45612822611507153,0.45612822611507153,0.4574697089753865,Major River,Transition,0.45612822611507153,0.1284270297327712,0.9555555555555556,0.5333333333333333,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TmP3,1.701411063049406,20,1.6824093895257346,0.029371494561505732,1.6172810824465216,1.7274044850648396,-0.019001673523671315,0.02373329865232744,0.03436006482586905,Major River,Transition,0.019001673523671315,0.11012340261831799,0.1,0.4222222222222222,LOW
CD02_FDis,RANDOM_FOREST,FDis,TmP4,1.0027869076632236,20,1.6635651171255321,0.04810308298742683,1.5404030936482462,1.7343362189231688,0.6607782094623084,0.6607782094623084,0.6624394714715185,Major River,Transition,0.6607782094623084,0.19393312527492257,0.9888888888888889,0.7,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TmP5,1.297295647135223,20,1.3671037196067555,0.07734616631941461,1.2520097022822554,1.6199100105793915,0.06980807247153253,0.0743366669568293,0.10274470767044772,Major River,Transition,0.06980807247153253,0.36790030829713616,0.28888888888888886,0.9444444444444444,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TmP6,1.4951097983940702,20,1.7074328197648714,0.027668975032831274,1.6701758093608339,1.7605045063825486,0.2123230213708011,0.2123230213708011,0.21402887416053173,Major River,Transition,0.2123230213708011,0.09032869702171475,0.7,0.35555555555555557,LOW
CD02_FDis,RANDOM_FOREST,FDis,TmP7,1.7859883176606266,20,1.698936947132033,0.04263977355967027,1.6112987508803145,1.7452070796099883,-0.08705137052859373,0.08705137052859373,0.09646338106071897,Major River,Transition,0.08705137052859373,0.13390832872967384,0.3333333333333333,0.6666666666666666,LOW
CD02_FDis,RANDOM_FOREST,FDis,TmP8,1.3943505685635922,20,1.7626812509254826,0.03430969987675998,1.6981752180187524,1.817061060413129,0.3683306823618903,0.3683306823618903,0.36984562901233187,Major River,Transition,0.3683306823618903,0.1188858423943766,0.8888888888888888,0.5111111111111111,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TmP9,1.6330604151148294,20,1.7581507645716095,0.022504351922574488,1.7198026567525142,1.8027842625747164,0.12509034945678016,0.12509034945678016,0.12699889404991566,Major River,Transition,0.12509034945678016,0.08298160582220215,0.4777777777777778,0.23333333333333334,LOW
CD02_FDis,RANDOM_FOREST,FDis,TsP1,2.071419731327252,20,1.5776483380783861,0.05821006488880848,1.5142998058264376,1.7280673108813136,-0.4937713932488661,0.4937713932488661,0.49702030125797436,Stream,Transition,0.4937713932488661,0.21376750505487596,0.9666666666666667,0.8444444444444444,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TsP10,1.5791042214997209,20,1.6097524774254208,0.02904648624341138,1.5637560008525442,1.6768510745134915,0.030648255925699763,0.03218307799041743,0.04172324335692807,Stream,Transition,0.030648255925699763,0.11309507366094729,0.13333333333333333,0.4,LOW
CD02_FDis,RANDOM_FOREST,FDis,TsP2,1.9856472167908747,20,1.7706462933129241,0.05542414479452901,1.6429858287349826,1.840819058111407,-0.2150009234779505,0.2150009234779505,0.2216836510238547,Stream,Transition,0.2150009234779505,0.19783322937642445,0.7111111111111111,0.8222222222222222,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TsP3,1.7986008371256086,20,1.8010210600442573,0.07369052753912596,1.6257744496817288,1.9207590890556556,0.002420222918648729,0.055616358714027404,0.07186540638945066,Stream,Transition,0.002420222918648729,0.2949846393739268,0.23333333333333334,0.9333333333333333,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TsP4,1.039274247121184,20,1.2441015053210491,0.08239181496999165,1.1257845001696873,1.501451327085241,0.204827258199865,0.204827258199865,0.2200072642369361,Stream,Transition,0.204827258199865,0.37566682691555364,0.6777777777777778,0.9777777777777777,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TsP5,0.9417009797196452,20,1.1868787908859901,0.03731765939548523,1.1516229357934873,1.2978535863229919,0.24517781116634504,0.24517781116634504,0.24786112322415454,Stream,Transition,0.24517781116634504,0.14623065052950457,0.7666666666666667,0.5444444444444444,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TsP6,1.967378855447456,20,1.656791659872043,0.013746359197865987,1.6218499984428694,1.6779429607310974,-0.31058719557541314,0.31058719557541314,0.31087605299706966,Stream,Transition,0.31058719557541314,0.05609296228822802,0.8666666666666667,0.044444444444444446,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TsP7,1.3625709657138958,20,1.799586579923821,0.05070210750979302,1.683681907701075,1.8918380862201796,0.4370156142099252,0.4370156142099252,0.439800881745269,Stream,Transition,0.4370156142099252,0.20815617851910462,0.9444444444444444,0.7222222222222222,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TsP8,1.060409863605516,20,1.3624999479850899,0.0802892470721753,1.2194099152797173,1.5938786577243749,0.3020900843795741,0.3020900843795741,0.3120616351237431,Stream,Transition,0.3020900843795741,0.37446874244465755,0.8555555555555555,0.9555555555555556,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TsP9,1.79619465045184,20,1.5303031786671468,0.06334908402837071,1.404903139599448,1.6582311064992545,-0.26589147178469313,0.26589147178469313,0.2729665288871552,Stream,Transition,0.26589147178469313,0.2533279668998065,0.8,0.8888888888888888,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TuP1,2.924414402508278,20,1.7541053391304575,0.05904220230020549,1.6021281603474884,1.856202547839806,-1.1703090633778201,1.1703090633778201,1.1717230843480493,Upland,Transition,1.1703090633778201,0.2540743874923177,1.0,0.8666666666666667,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TuP10,1.5315754549363598,20,1.8565941655220601,0.05789162880383142,1.719976658473807,1.9302201742231428,0.32501871058570025,0.32501871058570025,0.32988032812229606,Upland,Transition,0.32501871058570025,0.21024351574933586,0.8777777777777778,0.8333333333333334,MODERATE
CD02_FDis,RANDOM_FOREST,FDis,TuP2,1.959219209608106,20,1.70559697535802,0.06729968944337708,1.5573708535254316,1.8163661988826745,-0.253622234250086,0.253622234250086,0.2619676000867698,Upland,Transition,0.253622234250086,0.2589953453572429,0.7777777777777778,0.9222222222222223,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TuP3,1.0881658073888012,20,1.517944791714658,0.0821619404302184,1.339788124797455,1.6903726348659303,0.42977898432585687,0.42977898432585687,0.4371762008626052,Upland,Transition,0.42977898432585687,0.35058451006847524,0.9333333333333333,0.9666666666666667,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TuP4,1.6212802726868671,20,1.65595510545232,0.0669638741314428,1.524741459219213,1.7748154966877574,0.034674832765453044,0.06649596429531124,0.07390735040622998,Upland,Transition,0.034674832765453044,0.2500740374685444,0.25555555555555554,0.9111111111111111,HIGH
CD02_FDis,RANDOM_FOREST,FDis,TuP5,0.8766009122519117,20,1.440658801088452,0.05337434647558293,1.3736305098515182,1.615308766193473,0.5640578888365402,0.5640578888365402,0.5664518353552626,Upland,Transition,0.5640578888365402,0.24167825634195483,0.9777777777777777,0.8111111111111111,HIGH
