Plot_ID,Zone,Habitat,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
BsP10,Buffer,Stream,1.8756350542003553,-0.4486591589757368,0.5914546562393637,-0.3738303067191406,-0.5293463467156184,-0.6633914364181142,-1.0128362773301207,-0.4427967664539843,-0.2655258906045997,-0.6821273027889276
BuP1,Buffer,Upland,1.4024906448183885,-1.7106164478154378,0.7159375153814405,0.040076631483177264,0.16763503119432735,0.5724625569169954,-0.6236531338008594,-1.1716813549118452,0.10619856853754626,0.716108568611238
BuP2,Buffer,Upland,0.7716206731046057,0.864594485328988,-0.45907112953936813,0.31170289155881753,0.6086103250232036,0.6480155769789173,-0.7642707653061277,-0.3577328725674344,-0.3184384531336709,0.9759488995138029
BuP3,Buffer,Upland,-0.3928338810225641,1.9019237722249451,-0.12576102844313827,-0.24868294287841963,-0.24797466647978855,1.7660468182834315,-0.2915612333352212,-0.1015531834626077,0.16551532998229065,0.45594532222339196
BuP4,Buffer,Upland,-0.2991007674770128,1.3740615715127311,-0.24410333640815252,-0.4682137872269523,-0.2611648590444521,-0.1902574555396543,0.4513269353451361,0.1793823795653069,0.679021409243117,-0.14329095038889836
BuP6,Buffer,Upland,0.7165234897662448,0.5428735827250466,-0.4817150395516469,0.4899099127096297,-1.0987606195925645,-0.0930317076913924,-0.36886284647028744,-0.23795132538022157,-0.012734992422502612,0.31171382710768863
BuP7,Buffer,Upland,1.757529576874477,0.31580854610116355,0.7246789033927111,0.5891871354494489,0.3624777528972001,-0.3646045414949303,-0.41135616589733953,-0.2951574038530565,-0.021382364480928784,0.0952345447776287
BuP8,Buffer,Upland,0.7396774640667327,1.3306190930001167,-0.9091723140188743,0.24643579376662567,-0.19073831228193233,-0.6919025960416704,-0.7636046486115636,0.2250805947955739,0.10947789959422127,0.5499206616816824
BuP9,Buffer,Upland,1.3316075227644846,0.6185883893953642,0.9671321871284948,0.5844526476665679,0.27093450728251955,-0.6485748100790577,0.018027222331677077,-0.6737076010129188,0.02336186752324494,-0.3307734961332479
TmP1,Transition,Major River,0.9251950596173849,-2.1518955472805974,-2.091887696343517,0.9285584946504208,1.6780423434508058,0.7033936329760179,0.8196892593030662,1.811114356031391,-0.5485263642794252,0.2165613508820955
