Plot_ID,Zone,Habitat,Richness,Pielou,CWM_WD,CWM_SLA,CWM_Log10_Seed_Mass,CWM_Max_Height_m,FDis,FEve,Estimated_Mean_DBH,Estimated_Mean_Height,Structural_Coverage_Percent,Use_Primary_Association,Use_Factorial_Structural,Z_Richness,Z_Pielou,Z_CWM_WD,Z_CWM_SLA,Z_CWM_Log10_Seed_Mass,Z_CWM_Max_Height_m,Z_FDis,Z_Estimated_Mean_DBH,Z_Estimated_Mean_Height
BsP5,Buffer,Stream,12,0.961,0.47,16.55329870242334,1.5042409010164042,27.4457362834,1.8642543387857864,0.8960697993611846,33.21315789473684,30.489473684210523,95.0,True,True,0.8982525884612736,0.9812245079353071,-0.5583349264203323,0.5638123841105519,-1.7799139601276146,0.41176446497119756,0.8548837738312608,0.7242816517297974,0.9616744247523604
BsP6,Buffer,Stream,8,0.849,0.531,11.906946770797154,1.7602390769296083,22.0661667889,1.3482727092943954,0.8804636071436512,26.945,27.385,100.0,True,True,-0.21044774929664134,-0.7667713165102682,0.07882237802137738,-0.9650286335791397,-1.1994998221413589,-0.5798829026878004,-0.7489442777526657,-0.09004375494173891,0.20874413946811274
BsP7,Buffer,Stream,11,0.944,0.5061111111111112,13.090560732007642,2.602816771398309,28.261280040000003,1.7537725052501962,0.76191860081743,32.023529411764706,32.15294117647059,94.44444444444444,True,True,0.6210775040217948,0.7159037131533892,-0.1811470868145837,-0.5755709257607311,0.7108419389941082,0.5620983941582749,0.5114725869068982,0.5697315088564427,1.3651164187620322
BsP8,Buffer,Stream,16,0.973,0.5526315789473684,15.741444597960523,1.9513772211414817,28.302088835684213,1.8390226503426368,0.8358519801121154,30.75555555555556,30.58333333333333,94.73684210526316,True,True,2.0069529262191885,1.1685097748401905,0.30476858347913527,0.2966789698648346,-0.7661401670841256,0.5696209170774331,0.7764560015986749,0.4050031558943419,0.9844382744670939
BsP9,Buffer,Stream,13,0.899,0.5617391304347826,14.913932696776266,1.7094954545951884,23.10185522069565,1.5589992381964568,0.7587968252820148,30.00454545454545,29.768181818181816,95.65217391304348,True,True,1.1754276729007525,0.013583962260078752,0.3998987958690526,0.024393496062146473,-1.3145487505584046,-0.38896842372158136,-0.09394204715159334,0.3074359573346181,0.7867389781340361
BsP10,Buffer,Stream,14,0.969,0.4529166666666667,14.63175004415631,1.716171590034348,27.048230106166667,1.7638322969338716,0.8041230868903609,30.26875,29.90833333333333,100.0,True,True,1.4526027573402311,1.1060813525385627,-0.7367737890030509,-0.06845621057961407,-1.2994122231898928,0.3384898368276936,0.5427414832652294,0.3417599928064109,0.8207300281541253
BuP1,Buffer,Upland,7,1.0,0.4742857142857143,16.299374171428575,1.857808459358576,25.62509144071428,1.7323527466091853,0.8847929762892732,26.208571428571428,31.071428571428573,100.0,True,True,-0.4876228337361201,1.5899016253761777,-0.5135697762253639,0.48026076251684596,-0.9782847732671002,0.07615440034853953,0.44489345345892384,-0.1857165994973383,1.1028163714482548
BuP7,Buffer,Upland,13,0.977,0.5858823529411764,13.982359906494898,2.10380393891416,28.007963192941176,1.752807867226157,0.843365143118902,27.844117647058823,29.18235294117647,100.0,True,True,1.1754276729007525,1.2309381971418183,0.6520796249298766,-0.2821322931385275,-0.4205493374365773,0.5154030247934239,0.5084741981384767,0.026764780497598555,0.644657469846568
BuP9,Buffer,Upland,13,0.969,0.5619999999999999,12.397619236786817,2.2107211354462164,28.3896057056,1.8201912166460104,0.8078469336338872,25.28944444444444,28.23333333333333,90.0,True,True,1.1754276729007525,1.1060813525385627,0.4026236310983107,-0.8035771974212685,-0.17814037401450675,0.5857534112791486,0.7179221703768869,-0.3051246405360707,0.41449104656268293
TmP1,Transition,Major River,6,0.936,0.5588888888888889,19.12077266090363,2.9177814188008777,26.071337613333338,1.4718575945763408,0.8502705880277295,49.36666666666666,29.45555555555556,100.0,True,True,-0.7647979181755988,0.5910468685501354,0.370127447993816,1.4086169872351746,1.424948333175168,0.1584135556318792,-0.3648048153412957,2.8228587489849786,0.7109175007919292
